Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14
03/03/2000,5017.89,11054.67,471.96,8.399,5741.65,52.757813,72.535,129.953,60.04,4782.1,535.49,39.8436165,1.05719721,143.506869
06/03/2000,5047.82,11066.46,472.79,8.321,5797.07,52.585938,72.565,129.731,60.08,4804.4,538.65,39.39263069,1.05435909,143.0163404
07/03/2000,5029.29,11182.97,472.34,8.345,5661.73,52.773438,72.585,129.019,60.26,4723.9,532.87,39.49067108,1.05217593,143.3251917
08/03/2000,4955.16,11067.85,474.53,8.354,5745.51,52.804688,72.675,128.796,60.1,4654.4,532.33,39.88283266,1.05654226,143.6158753
09/03/2000,4927.37,11049.82,475.53,8.378,5939.5,52.960938,73.105,129.197,60.96,4715.8,542.53,40.24885014,1.06341922,143.6522108
10/03/2000,4940.91,11080.33,474.08,8.324,5935.63,52.804688,72.815,129.286,60.75,4778.8,540.49,40.22270603,1.05807047,143.2525208
13/03/2000,4840.53,10669.49,457.72,8.324,5751.85,52.960938,72.975,129.019,61.11,4644.8,528.24,40.30113835,1.05970784,143.3978626
14/03/2000,4872.79,10624.07,455.38,8.365,5468.87,53.242188,72.905,129.063,60.84,4655.8,512.77,40.29460232,1.0624368,143.2706885
15/03/2000,4876.38,10322.65,451.91,8.419,5294,53.304688,72.975,129.597,61.07,4561.7,500.45,40.11159359,1.06331007,142.9255017
16/03/2000,5067.82,10529.79,453.67,8.354,5614.5,53.429688,73.205,128.44,61.54,4595.4,513.9,40.02008922,1.06702144,143.1798499
17/03/2000,5040.57,10706.65,456.97,8.362,5744.22,53.539063,73.355,128.084,61.78,4636.8,514.42,39.66060777,1.06833134,142.8891663
20/03/2000,5083.59,10899.34,453.01,8.261,5535.64,53.507813,73.335,128.084,61.78,4670.5,491.54,39.76518419,1.06898629,142.6166504
21/03/2000,5158.16,10815.38,457.94,8.407,5746.13,53.570313,73.405,128.27,61.95,4638.2,494.87,39.92204883,1.05927121,142.9618372
22/03/2000,5234.16,10801.62,458.84,8.419,5875.86,53.648438,73.375,129.155,61.67,4606,511.41,39.56256738,1.05446825,143.2888563
23/03/2000,5252.09,10736.93,464.47,8.35,6018.94,53.726563,73.585,129.342,62.15,4608.2,513.66,39.62139161,1.0671306,144.1790749
24/03/2000,5290.81,10944.76,469.96,8.391,6109.87,53.304688,73.325,129.342,61.68,4670.1,513.97,39.7913283,1.07051451,144.7422744
27/03/2000,5255.67,10937.88,474.71,8.345,6056.46,53.289063,73.085,129.947,61.19,4727.8,513.52,39.98087306,1.05992616,144.2154103
28/03/2000,5247.07,10973.66,470.85,8.318,5929.91,53.429688,73.275,130.367,61.56,4780.1,500.45,40.22924206,1.05545067,144.3970876
29/03/2000,5274.32,10922.74,469.03,8.117,5683.18,53.523438,73.165,128.177,61.28,4756.4,486.02,39.99394511,1.04355243,144.9966225
30/03/2000,5237.75,10595.17,459.42,8.122,5503.85,53.960938,73.445,128.223,61.68,4625.9,475.84,40.07891346,1.05468657,145.0511257
31/03/2000,5297.98,10467.17,456.5,8.223,5669.19,54.101563,73.525,128.55,62,4585.7,482.53,39.75211214,1.04868287,144.7967775
03/04/2000,5343.87,10287.55,452.32,8.243,5259.02,54.242188,73.625,128.876,62.2,4479.7,461.94,39.71289598,1.0511935,145.2146352
04/04/2000,5411.27,10435.51,445.59,8.419,5171.26,54.976563,73.965,127.99,62.23,4568.8,452.97,39.60178353,1.05730636,145.0511257
05/04/2000,5320.21,10110.69,443.26,8.373,5163.63,54.773438,73.885,128.783,62.69,4418.6,463.69,39.62792764,1.05632394,143.8883912
06/04/2000,5322.36,10302.69,447.65,8.365,5271.74,54.523438,73.605,128.13,62.18,4562.6,476.83,39.41877479,1.05315835,143.6522108
07/04/2000,5310.17,10388.03,457.33,8.349,5515.93,54.648438,73.685,128.783,62.29,4620,486.04,39.17040579,1.04704549,143.6158753
10/04/2000,5267.86,10412.11,461.41,8.424,5119.75,54.929688,73.695,128.829,62.49,4663.9,464.39,39.13118964,1.05424993,143.9610621
11/04/2000,5308.02,10288.24,454.25,8.386,5030.09,54.632813,73.545,129.109,62.48,4574.7,456.76,38.96125295,1.05141182,144.1427394
12/04/2000,5391.91,10253.83,448.19,8.391,4699.41,54.351563,73.565,128.876,62.32,4559.3,441.75,39.00700514,1.04835539,144.1427394
13/04/2000,5386.89,10286.86,438.21,8.435,4559.51,54.554688,73.555,129.435,62.25,4578,438.01,39.03968527,1.04606307,144.3425844
14/04/2000,5343.15,9944.15,424.39,8.435,4092.12,54.757813,73.435,129.248,61.93,4437.3,406.32,39.05275732,1.05075687,144.2699135
17/04/2000,5234.16,9915.25,400.35,8.383,4549.97,54.476563,73.635,128.55,62.03,4444.6,411.08,38.63445163,1.0451898,143.8702235
18/04/2000,5232.73,9974.43,411,8.378,4769.37,54.320313,73.495,129.109,61.81,4501.2,435.16,38.92203679,1.03831284,143.4160304
19/04/2000,5234.16,9954.48,408.01,8.367,4607.21,54.554688,73.365,129.575,61.65,4506.7,435.38,38.9481809,1.02958018,143.4523658
20/04/2000,5255.67,9937.27,410.59,8.16,4495.92,54.492188,73.155,128.736,61.54,4579.8,431.34,38.77824421,1.02608712,143.4705335
21/04/2000,5255.67,9937.27,411.86,8.16,4495.92,54.492188,73.155,128.736,61.52,4579.8,431.34,38.77824421,1.02608712,143.4705335
24/04/2000,5255.67,9937.27,404.43,8.092,4345.85,54.507813,73.155,129.109,61.52,4579.8,419.5,38.88935666,1.02925271,143.506869
25/04/2000,5295.83,10079.04,409.88,8.195,4635.82,53.976563,73.015,129.808,61.2,4625.6,437.84,38.77170819,1.00774854,143.5795399
26/04/2000,5315.9,10186.39,409.04,8.085,4486.38,53.898438,73.235,129.947,61.7,4667.7,433.56,38.43837084,1.01167823,143.2343531
27/04/2000,5277.9,9937.27,406.84,8.113,4686.7,53.289063,73.085,129.342,61.52,4550.9,442.74,38.48412303,0.99737851,143.1798499
28/04/2000,5320.21,10268.97,412.59,8.113,4845.68,53.179688,73.095,129.109,61.57,4713.1,453.18,38.18346582,0.99574114,141.054226
01/05/2000,5320.21,10268.97,412.53,8.213,4918.17,53.164063,73.095,128.084,61.56,4713.1,464.57,38.03967324,1.00381884,141.0723937
02/05/2000,5385.45,10432.76,412.83,8.213,4626.92,53.070313,72.795,128.41,61.17,4802.5,452.34,38.29457827,0.99377629,141.6900964
03/05/2000,5358.92,10157.49,405.56,8.213,4559.51,52.867188,72.575,128.41,60.55,4697,443.64,38.79131626,0.98100478,141.8536059
04/05/2000,5361.79,10196.71,405.36,8.363,4565.24,52.710938,72.305,128.689,60.24,4743.2,449.28,38.66713177,0.97445529,140.0004978
05/05/2000,5359.64,10358.43,407.92,8.174,4699.41,52.476563,72.275,127.897,60.24,4793,459.09,39.02007719,0.98351542,138.7832602
08/05/2000,5366.81,10215.98,403.51,8.194,4516.91,52.304688,72.405,127.804,60.6,4760,447.66,38.05274529,0.98187805,139.2556211
09/05/2000,5417,10015.72,402.78,8.226,4391,52.429688,72.565,128.037,60.88,4653.1,439.39,38.16385774,0.99235723,139.3464597
10/05/2000,5417,9829.92,397.82,8.218,4136.63,52.710938,72.655,127.525,61.04,4583.5,424.62,38.03967324,0.99486787,137.402513
11/05/2000,5505.91,10037.74,394.4,8.185,4305.78,52.742188,72.285,127.198,60.31,4680.9,438.16,37.81744834,0.98438868,136.5486299
12/05/2000,5528.14,10020.54,394.81,8.182,4346.48,52.351563,72.215,126.593,60.51,4731.4,439.49,37.97431297,1.00501958,137.602358
15/05/2000,5522.4,9937.27,397.64,8.185,4527.08,52.460938,72.425,126.268,60.66,4692.6,445.58,37.49718305,0.99847009,136.9483199
16/05/2000,5566.14,10189.14,404.25,8.323,4667.62,52.507813,72.445,126.222,60.92,4813.5,452.9,37.67365576,0.98842754,135.876424
17/05/2000,5524.55,9949.66,399.76,8.153,4562.69,52.414063,72.035,126.129,60.29,4726.3,447.28,37.15730968,0.97925825,135.676579
18/05/2000,5568.29,9875.33,394.95,8.177,4400.53,52.164063,71.945,125.898,60.24,4726,439.5,37.32071034,0.97707508,134.6773541
19/05/2000,5510.93,9648.92,388.8,8.137,4171.6,52.460938,71.985,125.759,60.12,4543.9,429.4,37.47757497,0.98318794,134.94987
22/05/2000,5502.33,9545.7,378.27,8.166,4193.86,52.804688,72.205,125.574,60.76,4469.9,422.2,37.484111,0.98940996,135.6039081
23/05/2000,5585.5,9561.53,372.68,8.166,3831.39,52.695313,72.295,126.176,60.8,4512.4,410.89,37.53639921,0.9906107,134.1686578
24/05/2000,5612.75,9447.29,372.81,8.121,4028.52,52.617188,72.585,124.879,61.19,4429.6,413.49,37.33378239,0.99170228,134.1686578
25/05/2000,5657.2,9582.17,375.83,8.004,3975.11,52.945313,72.795,125.064,61.64,4468.5,408.36,37.24881405,0.99737851,133.6417937
26/05/2000,5601.27,9576.67,374.97,8.029,3980.83,53.179688,73.025,124.369,62.11,4498.5,409.49,37.40567868,1.01811857,134.9680377
29/05/2000,5604.86,9684.02,377.63,8.029,4007.54,53.179688,72.855,124.369,61.75,4535.2,409.49,37.47757497,1.01298813,135.6220759
30/05/2000,5538.89,9812.02,388.45,8.004,4358.56,52.976563,72.775,123.675,61.62,4623.5,426.72,37.73901602,1.0185552,135.9672627
31/05/2000,5563.27,9813.4,394.62,8.032,4228.84,53.320313,72.825,124.601,62.06,4697.6,426.3,37.43835881,1.02281237,136.0944367
01/06/2000,5563.27,10017.1,398.13,8.032,4467.31,53.695313,72.985,125.203,62.74,4837,440.93,37.43182278,1.01921015,135.7492499
02/06/2000,5627.8,10246.95,410.16,8.169,4771.27,53.976563,73.385,126.129,63,4894.2,459.23,37.85012847,1.02936186,136.8029781
05/06/2000,5587.65,10200.15,413.28,8.21,4772.54,54.101563,73.455,127.056,62.99,4888,459.57,38.08542541,1.03623883,138.0565512
06/06/2000,5555.38,10132.71,410.52,8.266,4658.08,54.023438,73.425,127.102,62.67,4832.2,458.04,38.53641123,1.0431158,138.9467698
07/06/2000,5585.5,10043.25,410.74,8.283,4753.47,54.039063,73.425,126.639,62.67,4757,462.46,38.73902804,1.04999276,138.2745639
08/06/2000,5584.78,10010.22,409.67,8.245,4744.56,54.070313,72.835,126.083,62.04,4773.2,460.72,38.49065905,1.04486233,137.3480099
09/06/2000,5599.12,9960.67,414.2,8.189,4775.09,53.992188,72.905,126.963,62.4,4798.1,468.37,38.33379441,1.04158758,137.1118294
12/06/2000,5599.12,9965.43,412.96,8.156,4654.27,54.148438,72.865,127.149,62.38,4795.2,455.4,38.66003947,1.04115345,137.3657402
13/06/2000,5603.39,10007.62,410.06,8.129,4798.25,54.179688,73.145,126.732,62.71,4798.8,460.06,39.02543394,1.04885927,137.0755565
14/06/2000,5658.17,10126.7,411.91,8.234,4703.1,54.414063,73.185,126.361,62.39,4859,456.4,39.25380548,1.0486422,136.2956876
15/06/2000,5639.67,10115.13,407.03,8.213,4779.47,54.414063,73.305,125.898,62.37,4789.3,458.74,39.40387821,1.04093639,137.4020132
16/06/2000,5624.73,9992.65,405.8,8.226,4791.99,54.726563,73.485,125.62,62.98,4756.3,459.99,39.66487425,1.05385177,137.619651
19/06/2000,5568.53,9942.3,405.49,8.158,4986.05,54.632813,73.435,124.555,62.79,4783.8,468.15,39.3582039,1.04690568,137.4564226
20/06/2000,5596.28,9931.41,407.07,8.145,5017.35,54.523438,73.315,124.694,62.76,4836.2,470.76,39.49522682,1.04549476,137.9642442
21/06/2000,5569.24,9816.41,407.25,8.044,5024.86,54.195313,72.875,123.999,62.08,4772.4,472.52,39.42997781,1.03127698,136.1505957
22/06/2000,5498.82,9710.94,405.34,8.059,4835.81,54.148438,72.685,123.536,61.85,4763.6,461.33,38.97975963,1.0233541,137.5471051
23/06/2000,5502.38,9601.38,401.37,8.028,4667.42,53.945313,72.575,123.304,61.61,4814.6,457.12,38.8296869,1.02140051,136.5677349
26/06/2000,5512.34,9669.43,401.13,8.071,4791.99,54.304688,72.675,123.489,61.84,4848.3,462.44,39.00585924,1.02346263,136.1505957
27/06/2000,5513.05,9681,404,8.025,4716.87,54.304688,72.655,123.86,61.8,4820.1,455.12,39.3386292,1.03257938,136.8397821
28/06/2000,5537.95,9703.45,406.86,8.071,4776.97,54.289063,72.545,122.98,61.72,4848.3,466.52,39.3712537,1.02878073,137.2569213
29/06/2000,5524.43,9447.6,403.6,8.103,4671.17,54.632813,72.925,123.165,62.17,4700.9,459.05,39.3777786,1.0383316,137.9642442
30/06/2000,5555.73,9458.48,407.25,8.143,4778.84,54.742188,72.835,123.628,62.01,4731.2,462.75,39.01890903,1.03985106,137.7103334
03/07/2000,5572.09,9565.32,411.13,8.143,4834.56,55.007813,72.695,123.813,61.56,4759.7,468.45,39.16245686,1.03670361,137.4201497
04/07/2000,5595.57,9540.14,410.74,8.143,4820.79,55.007813,72.635,123.813,61.55,4766.7,468.45,39.03195884,1.03561829,137.6015145
05/07/2000,5626.87,9575.52,413.81,8.075,4644.26,54.992188,72.855,125.435,61.85,4745.8,463.35,38.49691694,1.039634,137.0392835
06/07/2000,5662.43,9553.75,411.69,8.095,4800.13,54.773438,72.495,125.11,61.26,4736.3,467.83,38.57521576,1.03626948,136.8579186
07/07/2000,5652.47,9673.51,412.9,8.063,4854.59,54.929688,72.605,124.879,61.76,4813.1,472.17,38.60784026,1.03214524,137.3657402
10/07/2000,5658.88,9698.01,415.67,8.095,4792.62,54.851563,72.515,124.833,61.57,4766.3,474.55,38.69266398,1.04028519,137.2569213
11/07/2000,5675.95,9602.74,411.64,8.026,4734.4,54.804688,72.615,124.462,61.99,4763.4,473.51,38.37294382,1.03746334,137.655924
12/07/2000,5655.32,9697.33,414.59,8.047,4920.95,54.726563,72.425,124.23,61.7,4798.5,482.92,38.43166793,1.02650155,136.7853727
13/07/2000,5685.91,9858.6,414.29,8.059,5018.6,54.960938,72.485,123.721,61.9,4827,485.16,38.21634619,1.02020666,136.350097
14/07/2000,5683.06,10042.32,415.87,8.091,5105.61,54.507813,72.175,124.971,61.47,4846.8,485.1,38.19677149,1.02161758,136.0055038
17/07/2000,5656.74,10170.25,416.76,8.115,5145.68,54.257813,72.185,125.151,61.34,4849.7,487.36,38.46429244,1.01922986,135.6790471
18/07/2000,5659.59,10130.79,411.9,8.119,5037.38,54.257813,72.155,126.137,61.37,4786.1,479.45,38.04669876,1.00924486,135.9510943
19/07/2000,5671.68,10091.32,406.05,8.055,4899.66,54.257813,72.195,125.016,61.56,4767.1,471.89,37.62910509,1.00555475,135.8785484
20/07/2000,5687.33,10261.43,404.34,8.075,5073.06,54.867188,72.435,125.375,61.95,4817.5,478.1,38.11194777,1.01586535,137.3294672
21/07/2000,5653.9,10117.86,404.43,7.962,4931.59,54.898438,72.365,124.792,62.02,4749.5,467.29,38.30116991,1.02031519,137.8735618
24/07/2000,5719.34,10015.11,396.62,7.991,4781.97,54.773438,72.375,123.582,62.02,4778,459.77,38.18372169,1.01553975,137.5471051
25/07/2000,5738.55,10050.49,395.21,8.063,4867.74,54.804688,72.535,122.91,62.34,4729,459.79,38.2359209,1.02129198,137.6921969
26/07/2000,5725.03,9962.03,394.9,7.994,4838.94,54.804688,72.665,122.641,62.67,4747.3,459.35,38.62089007,1.02519916,137.5289686
27/07/2000,5710.81,9836.14,391.83,8.018,4641.13,54.929688,72.635,122.597,62.56,4780.5,448.47,38.34684422,1.01488856,137.3657402
28/07/2000,5724.32,9757.89,384.96,8.01,4389.48,54.882813,72.615,122.597,62.34,4680.6,438.22,38.42514303,1.00512062,136.6040078
31/07/2000,5730.01,9896.7,385.83,8.071,4528.45,54.929688,72.675,123.314,62.28,4777.2,447.51,37.87052643,1.00891926,136.0961862
01/08/2000,5730.01,9790.55,387.7,8.055,4468.98,55.101563,72.905,122.462,62.71,4775,444.98,37.79875252,1.00175611,135.8604119
02/08/2000,5818.93,9748.36,387.99,8.047,4390.73,55.226563,72.835,121.7,62.57,4777.9,447.16,38.08584817,0.99263937,135.4069998
03/08/2000,5809.68,9580.97,386.22,8.018,4585.41,55.257813,72.745,122.373,62.48,4656.9,446.52,38.2359209,0.98688714,135.6427741
04/08/2000,5801.15,9608.19,387.12,7.919,4547.23,55.476563,72.835,123.762,62.45,4725.1,450.23,38.17719678,0.98786393,136.350097
07/08/2000,5884.38,9757.89,383.8,7.962,4660.53,55.289063,72.955,123.269,62.64,4772.8,455.86,38.32074461,0.98829806,137.1118294
08/08/2000,5893.63,9772.86,383.51,7.906,4654.27,55.460938,72.815,122.283,62.41,4788.9,454.71,38.04017386,0.98113491,136.5314619
09/08/2000,5896.47,9900.79,386.74,7.879,4624.22,55.460938,72.895,122.731,62.56,4807.8,453.75,37.75960311,0.97755333,136.2231416
10/08/2000,5833.87,9943.66,388.87,7.89,4545.35,55.601563,72.995,121.835,62.78,4798,448.48,37.98797465,0.98732127,135.8422754
11/08/2000,5888.65,10004.22,389.19,7.922,4586.66,55.320313,72.765,123.448,62.69,4783.8,456.15,37.83137702,0.9824373,136.3682335
14/08/2000,5907.14,10000.14,391.36,7.863,4692.46,55.351563,72.725,123.627,62.5,4834.4,459.94,37.96839995,0.98439089,136.4589159
15/08/2000,5892.2,9962.03,391.9,7.823,4696.21,55.210938,72.425,123.045,62.17,4859.6,455.88,38.06627347,0.99296497,136.4407795
16/08/2000,5928.48,10011.02,395.53,7.81,4711.86,55.101563,72.365,122.686,62.12,4896.8,458.4,38.59479046,0.99556975,136.1868687
17/08/2000,5900.03,9930.73,396.46,7.823,4817.66,55.117188,72.455,122.283,62.19,4849.4,461.72,38.71876358,0.99719774,136.0599133
18/08/2000,5886.51,9863.36,392.93,7.778,4802.01,55.257813,72.425,122.238,62.25,4825.3,460.88,38.52954145,0.98569328,135.1349525
21/08/2000,5920.66,9816.41,391.51,7.799,4828.3,55.257813,72.115,122.149,61.82,4809.3,461.75,38.44471773,0.98026665,134.9535877
22/08/2000,5923.5,9899.43,392.89,7.771,4813.9,55.320313,72.295,122.283,61.99,4789.6,462.58,37.89010113,0.97538268,134.6452674
23/08/2000,5975.43,9851.79,390.83,7.691,4885.26,55.539063,72.445,123.403,62.17,4750.2,463,37.28328533,0.97831306,134.8810417
24/08/2000,5948.4,9846.35,390.3,7.79,4964.14,55.585938,72.425,123.09,62.16,4725.4,467.82,37.37463394,0.98048372,134.4457661
25/08/2000,5912.12,9996.05,390.13,7.843,4956.63,55.601563,72.305,121.208,62.03,4812.9,469.48,37.46598256,0.98080931,133.4663959
28/08/2000,5949.11,10020.55,388.77,7.903,4956.63,55.476563,72.245,121.028,61.9,4825.7,470.67,37.28328533,0.97787893,133.4119864
29/08/2000,5882.24,9941.62,389.69,7.93,4978.54,55.351563,72.165,120.311,61.45,4840.2,473.5,37.21151141,0.96952192,132.1242959
30/08/2000,5852.37,9793.27,387.27,7.883,4977.28,55.382813,72.195,120.267,61.44,4838.1,475.9,37.51165687,0.96973899,132.3237973
31/08/2000,5855.21,9880.37,387.18,7.978,5125.65,55.710938,72.275,120.043,61.49,4833,480.89,37.6878292,0.96431235,131.5802014
01/09/2000,5872.28,10030.76,387.32,7.981,5155.69,56.007813,72.855,119.953,62.44,4981.6,484.49,37.64215489,0.97722774,132.4870257
04/09/2000,5838.85,10151.2,391,7.981,5179.48,56.007813,72.755,119.953,62.33,5049.4,484.49,37.51818177,0.97679361,132.3963432
05/09/2000,5809.68,10079.07,390.26,7.97,5006.71,56.007813,72.705,119.505,62.2,5005.6,481.85,37.1527873,0.96528915,131.8703852
06/09/2000,5791.19,9972.92,388.17,7.949,4830.18,55.898438,72.265,118.833,62,4954.6,479.49,36.88526635,0.94521061,130.5101488
07/09/2000,5802.57,10043.69,384.63,7.878,4947.24,55.789063,72.485,121.028,61.9,4988.9,485.27,36.47419758,0.94857512,130.4376028
08/09/2000,5748.51,9889.22,383.27,7.862,4767.58,55.882813,72.295,120.625,61.66,4881.8,478.3,36.33717466,0.94412529,128.8597286
11/09/2000,5767.57,9832.08,378.87,7.807,4660.41,55.742188,72.385,120.625,61.71,4867.2,477.15,36.61112212,0.93223862,127.7548026
12/09/2000,5728.03,9725.87,375.83,7.846,4585.89,55.757813,72.485,120.132,61.65,4891.2,476.02,36.46110327,0.93666911,127.5917807
13/09/2000,5720.97,9543.69,376.44,7.823,4686.9,55.945313,72.665,119.998,61.77,4786.3,477.4,36.25890395,0.93515626,127.8091432
14/09/2000,5696.97,9595.45,374.9,7.827,4676.43,55.898438,72.705,121.252,61.81,4839.5,482.15,35.90016322,0.93872226,127.5736672
15/09/2000,5691.32,9548.4,370.99,7.796,4580.35,55.992188,72.765,121.521,61.54,4806.7,474.62,35.62621575,0.92888875,126.9034662
18/09/2000,5657.43,9364.88,357.05,7.808,4505.21,56.039063,72.695,121.835,61.25,4761.6,461.91,35.37183596,0.92694365,127.501213
19/09/2000,5610.13,9423.36,354.59,7.82,4685.66,55.992188,72.795,121.879,61.42,4741.5,467.82,35.45010666,0.92424214,127.8815974
20/09/2000,5581.18,9173.96,358.79,7.737,4746.02,55.820313,72.865,121.66,61.42,4667.6,466.16,35.0652757,0.9202439,127.8453703
21/09/2000,5593.18,9060.36,354.47,7.804,4637.62,55.851563,72.965,121.66,61.8,4550.3,459.81,35.45662922,0.93137414,130.2544712
22/09/2000,5656.72,9131.61,345.18,7.864,4651.17,55.976563,73.125,122.36,62.1,4559.7,463.85,35.45662922,0.95374268,132.3013013
25/09/2000,5697.67,9202.87,353.41,7.872,4526.76,55.945313,72.845,122.798,61.76,4627.2,460.85,35.85450531,0.94693486,131.5405326
26/09/2000,5660.96,9175.31,352.7,7.88,4455.94,56.117188,73.005,123.192,61.98,4584.8,455.93,35.88059554,0.95709256,132.6273451
27/09/2000,5644.72,9212.28,352.63,7.938,4489.81,56.117188,72.855,123.717,61.71,4607.6,454.31,35.99147904,0.95838928,132.7360263
28/09/2000,5640.49,9294.29,352.54,7.91,4629,56.070313,72.995,123.454,61.93,4597.8,468.35,35.79580228,0.95644419,132.7179128
29/09/2000,5576.94,9241.86,352.87,7.824,4460.25,56.195313,73.055,123.717,62.19,4567.7,466.21,35.42401643,0.95676838,133.7684981
02/10/2000,5598.83,9337.32,348.22,7.835,4346.31,56.226563,73.145,124.198,62.09,4621.1,457.5,35.65882854,0.95277013,133.1888648
03/10/2000,5651.78,9337.32,348.63,7.846,4184.33,56.070313,73.145,123.717,62.08,4665.3,451.21,35.22833967,0.94801547,132.156393
04/10/2000,5655.31,9268.08,348.05,7.785,4283.49,55.976563,73.075,123.542,62.04,4586.9,453.79,35.0652757,0.94855577,132.3556419
05/10/2000,5665.2,9331.27,349.77,7.808,4289.65,56.085938,72.985,123.673,61.98,4614.2,449.44,34.93482453,0.94239632,131.1601482
06/10/2000,5629.19,9133.63,350.37,7.793,4135.68,56.132813,73.155,123.06,62.17,4540.5,439.02,34.85655382,0.94109959,130.9790128
09/10/2000,5519.05,9067.75,344.16,7.796,4125.82,56.132813,73.295,123.76,62.45,4437.4,437.69,34.85655382,0.94109959,130.9790128
10/10/2000,5552.94,9061.7,342.31,7.848,3892.4,56.195313,73.315,123.454,62.39,4475.2,430.61,34.77828312,0.94477365,131.7397815
11/10/2000,5436.44,8903.73,333.8,7.772,3848.67,56.304688,73.435,123.192,62.74,4344.5,424.46,34.83698614,0.94185601,132.4280961
12/10/2000,5461.15,8740.37,327.5,7.856,3752.6,56.664063,73.775,123.629,62.8,4328.5,413.94,34.75219288,0.93526432,133.3156596
13/10/2000,5420.2,8990.44,324.67,7.788,4034.06,56.664063,73.605,123.06,62.57,4398.2,429.54,34.53694844,0.92543081,131.6492138
16/10/2000,5387.73,8978.34,327.8,7.785,4084.56,56.539063,73.495,123.06,62.51,4422.9,430.73,34.1325498,0.9207842,131.2144889
17/10/2000,5399.02,8858.69,322.71,7.725,3904.72,56.851563,73.475,124.461,62.43,4422.2,421.03,34.03471142,0.92705172,131.3956243
18/10/2000,5422.32,8785.41,316.61,7.737,3886.24,56.867188,73.395,124.636,62.49,4311.8,416.83,33.9433956,0.90835724,130.815991
19/10/2000,5512.69,8927.25,320.77,7.693,4243.46,56.835938,73.355,124.111,62.44,4409.1,430.34,34.08689189,0.91386832,131.0152399
