Date,SPX,Eurostoxx,FTSE,Nikkei,US 10Y,GE 10Y,Gilt,JGB,Oil,Gold
2012-11-16,1280.2,1978.5,4602.5,8166,118.53,120.43,103.48,138.13,148.47,1836.2
2012-11-19,1301.6,2033.1,4708.9,8275,118.25,120.12,103.02,138.05,152.5,1857.2
2012-11-20,1305.1,2043.6,4718.7,8266,117.95,119.5,102.39,138.04,148.18,1845.7
2012-11-21,1307,2051.8,4726.5,8356,117.73,119.29,102.29,137.99,149.26,1850.7
2012-11-22,1307,2064.8,4763.1,8483,117.73,119.28,102.4,137.97,149.26,1850.7
2012-11-23,1323,2079.5,4781.6,8483,117.67,119.24,102.39,137.97,150.8,1875.5
2012-11-26,1321.1,2070.5,4749.1,8519,117.91,119.55,102.4,138.03,149.87,1873.6
2012-11-27,1315.7,2069.7,4766.4,8547,118.06,119.35,102.28,138.05,148.92,1865.9
2012-11-28,1324.7,2075.4,4771.7,8429,118.33,120.07,103.13,138.22,147.74,1838.1
2012-11-29,1332.9,2101.5,4828,8528,118.38,119.96,103.08,138.26,150.44,1849.5
2012-11-30,1331.7,2101.5,4826.8,8565,118.48,119.91,103.08,138.29,151.87,1831.6
2012-12-03,1324.7,2103.1,4828.5,8574,118.31,119.61,102.62,138.3,152.18,1840.6
2012-12-04,1323.3,2107.2,4820.6,8547,118.42,119.84,102.75,138.3,151.17,1813.5
2012-12-05,1325.8,2108,4833.4,8592,118.64,120.5,103.16,138.42,150.11,1811.3
2012-12-06,1330.3,2121.1,4852.7,8646,118.72,121.09,103.47,138.67,147.35,1819.9
2012-12-07,1333.1,2117,4859.3,8664,118.41,121.12,103.46,138.54,146.78,1823.9
2012-12-10,1337.1,2113.7,4866.3,8646,118.47,121,103.17,138.65,146.15,1833.4
2012-12-11,1347.7,2137.3,4872.4,8637,118.25,120.81,102.89,138.58,146.54,1828.3
2012-12-12,1343.7,2142.2,4888.9,8692,117.91,120.66,102.65,138.63,148.22,1837.1
2012-12-13,1335,2135.7,4865,8846,117.58,120.46,102.27,138.33,146.71,1814.6
2012-12-14,1332.2,2141.4,4869.5,8864,117.64,120.33,102.15,138.23,148.09,1814.8
2012-12-17,1349,2139.8,4852.2,8919,117.23,120.26,102.01,138.16,148.8,1816.1
2012-12-18,1362.2,2157.8,4888.2,9028,116.78,119.81,101.34,137.92,150.04,1786.7
2012-12-19,1354.7,2165.9,4905.5,9246,117,119.55,101.18,137.81,152.72,1783.4
2012-12-20,1361.7,2170.8,4904.7,9109,117,119.72,101.4,137.94,152.98,1760.1
2012-12-21,1348,2161.9,4883.6,9046,117.33,120.17,101.94,137.97,150.48,1775.3
2012-12-24,1342.1,2161.9,4894,9046,117.17,120.17,101.95,137.97,150.4,1774.7
2012-12-25,1342.1,2161.9,4894,9146,117.17,120.17,101.95,137.85,150.4,1774.7
2012-12-26,1336.2,2161.9,4894,9300,117.34,120.17,101.95,137.59,154.42,1776
2012-12-27,1333.6,2169.2,4896,9418,117.77,120.94,102.74,137.43,154.23,1779.2
2012-12-28,1308.3,2137.3,4873.3,9436,117.8,121.04,102.7,137.58,154.11,1770.8
2012-12-31,1342.4,2137.3,4838.9,9436,117.63,121.04,102.65,137.58,155.85,1792.1
2013-01-01,1342.4,2137.3,4838.9,9436,117.63,121.04,102.65,137.58,155.85,1792.1
2013-01-02,1377.3,2206.8,4954.4,9436,116.98,119.47,101.08,137.58,158.05,1806
2013-01-03,1374,2202.7,4965.1,9436,116.47,118.97,100.2,137.58,157.71,1790.8
2013-01-04,1378,2205.2,4995.3,9700,116.36,118.15,99.61,137.25,158,1763.3
2013-01-07,1376.2,2195.4,4982.1,9645,116.42,118.46,99.97,137.37,158.17,1760.6
2013-01-08,1372.8,2194.6,4976.3,9518,116.7,118.83,100.59,137.36,158.1,1777.6
2013-01-09,1376.2,2206.8,5010.6,9600,116.91,118.98,100.59,137.36,158.02,1770.4
2013-01-10,1386.8,2207.6,5009.8,9682,116.56,118.1,99.93,137.39,159.24,1794.5
2013-01-11,1387,2215.8,5023.4,9836,116.75,117.71,99.99,137.68,158.8,1775.8
2013-01-14,1384.2,2215.8,5024.7,9836,116.88,118.17,100.55,137.68,159.78,1785.3
2013-01-15,1385.1,2203.5,5020.1,9890,117.11,118.69,100.71,138.07,158.32,1800.8
2013-01-16,1385.4,2206,5018.5,9609,117.14,118.77,100.88,138.24,159.95,1800
2013-01-17,1395.1,2216.6,5037.9,9654,116.72,118.16,100.46,138.31,162.08,1808.1
2013-01-18,1398.1,2211.7,5066.1,9918,116.98,118.72,100.69,138.18,162.25,1804.1
2013-01-21,1398.1,2224.8,5078.9,9727,116.98,118.3,100.36,138.34,162.25,1804.1
2013-01-22,1408.1,2219.1,5082.6,9718,117.11,118.52,100.66,138.38,163.33,1810.7
2013-01-23,1408.8,2211.7,5097.5,9509,117.14,118.99,100.97,138.3,160.88,1803.8
2013-01-24,1410.2,2224,5149.6,9654,117.08,118.6,100.74,138.38,162.1,1785.8
2013-01-25,1414,2239.5,5156.7,9927,116.25,117.9,100.39,138.48,161.98,1771.6
2013-01-28,1415.2,2244.4,5180.2,9818,116.06,117.19,99.98,138.23,162.93,1767.6
2013-01-29,1422.7,2247.7,5217.5,9890,116.06,117.22,100.29,138,164.84,1775.8
2013-01-30,1413.5,2231.3,5197.2,10081,116.03,116.83,99.88,137.98,165.46,1796
2013-01-31,1411.6,2215.8,5179.8,10090,116.13,117.3,100.1,138.23,164.7,1775
2013-02-01,1424.4,2213.3,5216.7,10145,115.97,117.41,100.12,137.99,165.17,1784.2
2013-02-04,1411.8,2148,5129.8,10236,116.34,118.04,100.11,137.61,162.47,1790.4
2013-02-05,1423.7,2167.6,5162,10063,116.06,117.6,99.82,137.83,163.26,1787.3
2013-02-06,1424.4,2142.2,5173.6,10381,116.45,117.94,100.04,137.94,163.23,1793
2013-02-07,1423,2124.3,5127.3,10345,116.59,118.22,99.93,138.08,161.9,1785
2013-02-08,1429.8,2147.1,5145.5,10145,116.58,118.23,100.05,138.15,161.71,1780.3
2013-02-11,1430.3,2143.1,5155.4,10145,116.53,118.25,99.99,138.15,163.92,1761.3
2013-02-12,1433.3,2162.7,5206.7,10326,116.28,117.95,99.88,138.23,164.73,1761.8
2013-02-13,1434.3,2170,5241.1,10227,116,117.45,98.87,138.31,163.89,1757
2013-02-14,1435.5,2155.3,5219.6,10290,116.41,117.99,98.96,137.97,164.4,1746.7
2013-02-15,1434.1,2137.3,5220,10145,116.38,117.74,98.99,138.16,161.89,1719
2013-02-18,1434.1,2138.2,5208.8,10363,116.38,118.16,99.06,138.2,161.89,1719
2013-02-19,1444.5,2178.2,5264.6,10326,116.19,118.22,99.17,138.31,163.05,1713.3
2013-02-20,1424.6,2157.8,5272.5,10390,116.31,117.82,98.89,138.28,159.9,1685.3
2013-02-21,1418.9,2107.9,5192.7,10281,116.64,118.78,99.81,138.36,155.9,1686
2013-02-22,1431.7,2149.6,5229.9,10363,116.75,119.02,99.83,138.43,156.39,1679.8
2013-02-25,1405.9,2167.6,5249.3,10581,117.36,118.92,99.86,138.6,156.35,1694.5
2013-02-26,1410.9,2099.7,5174.9,10363,117.55,120.3,101.25,138.77,155.55,1725.4
2013-02-27,1432.9,2134.9,5227.4,10227,117.45,120.49,101.6,138.92,155.76,1704.2
2013-02-28,1430.5,2153.7,5261.3,10444,117.56,120.39,101.48,138.95,154.57,1685.4
2013-03-01,1433.6,2139,5265.9,10508,117.8,120.91,102.27,138.98,152.27,1679.2
2013-03-04,1442.3,2144.7,5236.5,10581,117.64,120.91,102.01,139.25,151.33,1679.3
2013-03-05,1453,2192.9,5309.3,10608,117.55,120.45,101.44,138.91,152.51,1682
2013-03-06,1454.8,2189.7,5302.3,10837,117.22,120.49,101.55,138.97,151.85,1682
2013-03-07,1458.4,2196.2,5324.6,10864,116.73,120.07,100.92,138.92,153.75,1682.2
2013-03-08,1464.8,2228.9,5351.1,11156,116.23,119.7,100.49,139.07,154.4,1684.1
2013-03-11,1470.5,2224.7,5371.2,11220,116.23,119.96,100.9,139.02,154.59,1685.3
2013-03-12,1466.9,2215.5,5377.9,11193,116.5,120.28,101.27,139.19,155.4,1700
2013-03-13,1470,2210.5,5357.4,11138,116.48,120.38,101.29,139.16,155.36,1696.4
2013-03-14,1475.7,2240.6,5402.5,11257,116.5,120.38,101.24,139.22,156.22,1698.9
2013-03-15,1473.3,2226.4,5362.8,11403,116.91,120.63,101.52,139.24,156.95,1700.9
2013-03-18,1466.9,2212.1,5347.4,11111,117.22,121.18,102,139.5,157.44,1713.7
2013-03-19,1462.6,2184.5,5329.8,11339,117.58,121.86,102.65,139.45,154.78,1720.9
2013-03-20,1469,2215.5,5337.3,11339,117.41,121.54,102.38,139.45,156.42,1716.7
2013-03-21,1459.6,2191.2,5290.9,11476,117.42,121.7,102.45,139.62,154.66,1723.4
2013-03-22,1471.9,2192.9,5299.3,11248,117.53,121.61,102.64,139.78,156.77,1715.2
2013-03-25,1467.2,2166.1,5294.3,11421,117.59,121.96,102.97,139.72,158.61,1713.6
2013-03-26,1476.9,2157.7,5305.1,11293,117.72,122.06,103.35,139.84,161.17,1703.8
2013-03-27,1476.4,2133.4,5292.2,11430,118.14,122.76,103.86,139.93,161.57,1714.4
2013-03-28,1482.1,2138.4,5308.9,11321,118,122.73,103.57,139.91,162.66,1702.1
2013-03-29,1482.1,2138.4,5308.9,11321,118,122.73,103.57,139.51,162.66,1702.1
2013-04-01,1475.7,2138.4,5308.9,11120,118.14,122.73,103.57,139.51,162.39,1707.7
2013-04-02,1483.7,2188.7,5380,10983,118,122.48,103.53,139.41,162.59,1681
2013-04-03,1468.6,2157.7,5326.9,11284,118.42,122.76,103.73,139.49,158.01,1657.1
2013-04-04,1474.3,2143.5,5264.2,11613,118.86,123.2,104.05,140.09,156.02,1655.9
2013-04-05,1466.2,2112.5,5181.8,11695,119.17,123.58,104.88,138.07,155.08,1681
2013-04-08,1478.8,2112.5,5199.4,12060,118.88,123.32,104.34,138.39,156.18,1677.3
2013-04-09,1482.6,2115.8,5230.3,12042,118.83,123.04,103.98,138.72,157.59,1692.5
2013-04-10,1501.1,2175.3,5295.9,12133,118.44,122.59,103.53,138.21,158.33,1662.7
2013-04-11,1505.8,2191.2,5316.8,12316,118.56,122.49,103.63,138.78,156.44,1669.3
2013-04-12,1500.3,2154.4,5289.3,12325,119,123.12,104.09,137.78,152.72,1601.5
2013-04-15,1463.8,2146.8,5255.8,12179,119.06,123.28,104.27,137.59,148.41,1451.9
2013-04-16,1487.8,2139.3,5226.1,12151,118.97,122.97,104.1,138.14,148.42,1479.9
2013-04-17,1466.2,2090.7,5172.6,12234,119.08,123.48,104.51,138.14,144.99,1474.9
2013-04-18,1454.8,2092.4,5173.1,12115,119.16,123.51,104.69,138.51,146.71,1485.3
2013-04-19,1467.6,2105.8,5210.3,12206,119.02,123.27,104.71,138.63,147.16,1488.7
2013-04-22,1475.7,2114.2,5200.7,12380,119.11,123.59,104.89,138.39,148.69,1516
2013-04-23,1492.3,2183.7,5306.8,12361,119.09,123.33,104.48,138.72,148.67,1502.7
2013-04-24,1492.8,2216.3,5343.6,12626,119.13,123.43,104.55,138.66,152.42,1518.6
2013-04-25,1500.1,2218.8,5339,12708,119.08,123.44,104.23,138.78,156.11,1559.5
2013-04-26,1495.1,2205.4,5329.8,12736,119.45,123.78,104.61,138.7,155.04,1550.5
2013-04-29,1506.3,2238.1,5360.7,12736,119.47,123.9,104.93,138.7,157.54,1565.2
2013-04-30,1510.1,2234.7,5336.1,12672,119.38,123.82,104.8,138.58,155.81,1570.3
2013-05-01,1495.8,2234.7,5351.1,12599,119.63,123.82,104.84,138.8,151.76,1542.6
2013-05-02,1510.1,2247.3,5372.4,12517,119.66,124.4,105.34,139.17,156.69,1565.5
2013-05-03,1525.5,2281.6,5410.9,12517,118.88,123.39,104.24,139.17,159.39,1561.8
2013-05-06,1530.2,2274.9,5410.9,12517,118.69,123.4,104.24,139.17,160.31,1565.9
2013-05-07,1536.8,2289.2,5442.2,12927,118.64,122.67,103.63,138.78,159.41,1545.4
2013-05-08,1544.7,2308.4,5481.5,13019,118.8,123.09,103.88,138.77,161.08,1572
2013-05-09,1540.7,2306.8,5486.1,12991,118.73,123.13,103.73,138.77,160.69,1566.5
2013-05-10,1545.4,2311.8,5507.9,13384,118.09,121.9,102.77,137.75,160.11,1532.4
2013-05-13,1546.6,2307.6,5512.4,13530,117.98,122.13,102.78,137,158.66,1529.9
2013-05-14,1562.9,2325.2,5555.9,13512,117.73,121.98,102.64,136.16,157.06,1519.5
2013-05-15,1568.9,2336.9,5576.4,13776,117.86,121.88,102.32,135.94,157.21,1489.3
2013-05-16,1562.9,2336.9,5565.1,13758,118.48,122.55,102.86,136.32,158.69,1479.4
2013-05-17,1577.2,2349.4,5598.5,13868,117.88,122.69,102.71,136.74,160.08,1455.7
2013-05-20,1578.6,2357,5624,14050,117.83,122.1,102.39,136.17,161.15,1476.4
2013-05-21,1579.5,2352.8,5654.1,14059,117.92,121.57,102.15,135.94,159.9,1469.5
2013-05-22,1570.1,2367,5699.3,14306,117.25,121.84,102.53,135.95,156.74,1458.4
2013-05-23,1564.8,2321,5591.4,13320,117.28,121.63,102.35,136.56,156.69,1484.4
2013-05-24,1565.3,2312.6,5546.3,13338,117.36,121.82,102.58,136.35,156.53,1478.7
2013-05-27,1565.3,2336.1,5546.3,12809,117.36,121.5,102.58,136.48,156.53,1478.7
2013-05-28,1569.1,2376.2,5650.8,13110,116.38,121.06,101.94,135.89,157.96,1470.4
2013-05-29,1562,2331,5530.4,12964,116.44,120.65,101.42,135.63,154.83,1483.3
2013-05-30,1568.2,2341.1,5547.1,12425,116.44,120.97,101.87,136.21,155.63,1504.8
2013-05-31,1544.9,2322.7,5494.9,12507,116.17,120.95,101.34,136.37,152.9,1484.6
2013-06-03,1551.8,2300.9,5440.1,12087,116.34,120.73,101.46,137.11,155.36,1504.7
2013-06-04,1547.1,2305.1,5467.7,12462,116.27,120.51,100.97,136.55,155.13,1489.1
2013-06-05,1525,2269.9,5362,11814,116.5,120.98,101.26,136.83,155.84,1490.5
2013-06-06,1539,2243.1,5289.7,11704,116.73,120.65,101,137.05,157.54,1508.9
2013-06-07,1553.9,2281.6,5346.9,11576,116.03,120.59,100.65,137.06,159.65,1473.9
2013-06-10,1557.2,2275.8,5334.8,12387,115.69,120.05,99.99,137.22,159.22,1477.1
2013-06-11,1543,2248.1,5292.2,12177,115.8,119.94,99.69,136.83,158.57,1467.5
2013-06-12,1526.9,2234.7,5273.8,12114,115.58,119.99,100,136.59,159.4,1483.5
2013-06-13,1552.3,2230.6,5272.1,11294,115.97,120.39,100.34,136.6,160.75,1468.4
2013-06-14,1540.4,2233.1,5275,11631,116.56,121.06,100.99,137.06,162.68,1478.8
2013-06-17,1554.9,2263.3,5286,11895,116.27,120.98,100.84,136.97,162.61,1474
2013-06-18,1565.9,2260.8,5323.5,11840,116.19,120.41,100.24,137.21,163.67,1456.8
2013-06-19,1545.4,2248.2,5309.1,12077,114.86,120.64,100.39,137.25,163.36,1464.3
2013-06-20,1507.6,2169.3,5159.3,11868,114.05,119.33,98.73,136.84,157.82,1370.8
2013-06-21,1507.6,2139.9,5114.7,12177,113.22,118.59,97.67,136.36,155.41,1377
2013-06-24,1490.7,2105.6,5033,11849,112.91,117.51,96.17,136.41,157.88,1361.1
2013-06-25,1505.2,2129.9,5086.5,11786,112.66,117.74,96.47,136.5,158.12,1358.9
2013-06-26,1518.5,2179.4,5147.9,11640,113.11,118.23,97.35,136.51,158.41,1310.7
2013-06-27,1529,2197,5218.6,12086,113.59,118.66,97.6,136.95,160.99,1291.3
2013-06-28,1522.1,2179.4,5186.7,12460,113.52,118.72,97.43,136.96,160.17,1304.2
2013-07-01,1529.2,2195.3,5262,12633,113.48,118.79,97.64,136.57,162.55,1338.3
2013-07-02,1529.7,2179.4,5263.3,12870,113.56,118.89,98.01,136.55,165.22,1325.2
2013-07-03,1531.4,2155.9,5206.4,12769,113.31,119.46,97.9,136.61,167.94,1334.2
2013-07-04,1531.4,2217.1,5367.6,12742,113.31,119.49,97.93,136.74,167.94,1334.2
2013-07-05,1548.7,2179.4,5342.4,13061,111.61,118.86,96.9,136.81,171.22,1292.4
2013-07-08,1556.6,2220.5,5390,12842,112.23,119.14,96.92,136.48,171.09,1316.1
2013-07-09,1566.1,2233.1,5450.6,13170,112.45,119.76,97.42,136.64,171.73,1327.8
2013-07-10,1569,2226.3,5427.4,13143,112.23,119.78,97.65,136.89,176.69,1329.4
2013-07-11,1589.4,2247.3,5475.4,13179,113.27,120.13,97.97,137.38,174.02,1364.1
2013-07-12,1589.7,2239.8,5470.8,13179,113.05,120.84,98.62,137.42,175.75,1361.6
2013-07-15,1596.6,2252.4,5499.8,13179,113.45,120.59,98.39,137.42,176.36,1367.9
2013-07-16,1590.6,2238.1,5486.8,13298,113.55,120.89,99.08,137.37,175.83,1375.2
2013-07-17,1594.7,2248.2,5492.2,13298,113.97,121.14,98.84,137.48,176.93,1361.5
2013-07-18,1599.4,2276.7,5542.7,13480,113.7,121.43,99.12,137.64,179.36,1368.6
2013-07-19,1608,2279.2,5544.4,13343,114.05,121.42,98.79,137.7,179.46,1377.9
2013-07-22,1608.7,2286.8,5536.4,13380,114.06,121.4,99.05,137.9,177.91,1424
2013-07-23,1606.8,2285.1,5526.3,13462,113.91,121.02,98.65,137.96,178.39,1421.8
2013-07-24,1602.5,2307.7,5533.5,13416,113.38,119.92,97.79,138.05,175.33,1405.7
2013-07-25,1602.8,2298.5,5504.4,13225,113.25,119.48,97.79,137.79,175.5,1415.7
2013-07-26,1605.1,2301.8,5477.9,12870,113.64,119.68,98.44,137.89,174.18,1407.6
2013-07-29,1601.3,2297.7,5477.5,12387,113.48,119.66,98.46,137.89,173.94,1415.8
2013-07-30,1603.5,2316.1,5491,12651,113.38,119.65,98.61,137.88,171.49,1410.7
2013-07-31,1599.4,2311.9,5525.1,12387,113.39,119.57,98.21,137.88,174.73,1398.1
2013-08-01,1618.2,2351.3,5577.2,12797,112.33,119.59,97.66,137.87,179.49,1396.2
2013-08-02,1621.8,2358.1,5560,13188,113.53,119.8,97.34,137.62,177.91,1395.5
2013-08-05,1620.4,2358.1,5533.5,12961,113.3,119.42,96.9,137.98,177.28,1386.8
2013-08-06,1612.3,2341.3,5516.6,13115,113.31,119.27,96.82,137.92,175.18,1365.7
2013-08-07,1606.8,2341.3,5459,12624,113.59,119.46,96.95,138.28,173.64,1368.7
2013-08-08,1612,2359.7,5459.8,12405,113.77,119.49,96.87,138.27,172.02,1394.8
2013-08-09,1604.9,2368.1,5512.4,12451,113.77,119.48,97,138.28,176.3,1397.3
2013-08-12,1605.6,2372.3,5505.3,12305,113.58,119.43,97.05,138.3,176.53,1420.7
2013-08-13,1609.2,2383.2,5537.7,12615,112.66,118.06,95.6,138.4,177.73,1406.1
2013-08-14,1600.8,2392.4,5545.7,12760,112.73,118.15,95.42,138.2,177.76,1419.9
2013-08-15,1575.9,2377.3,5448,12560,112.45,117.31,94.97,138.29,178.81,1449.2
2013-08-16,1571.3,2393.3,5450.6,12451,111.94,117.42,94.76,138.1,178.98,1459.9
2013-08-19,1565.6,2369,5428.3,12542,111.56,117.13,94.27,137.99,178.26,1454.3
2013-08-20,1570.9,2339.6,5415.2,12214,112.13,117.81,94.91,138.25,175.34,1461.6
2013-08-21,1557.5,2326.2,5374.4,12205,111.67,117.34,94.53,138.38,173.24,1458.9
2013-08-22,1574.9,2354.7,5413.1,12159,111.22,116.93,94.5,138.19,175.21,1459.7
2013-08-23,1581.3,2370.6,5459.8,12478,111.81,116.78,94.69,137.97,177.53,1486.3
2013-08-26,1574.4,2365.6,5459.8,12432,112.02,117.25,94.69,138.01,176.69,1483.4
2013-08-27,1549.7,2315.3,5419.4,12332,112.8,117.74,95.82,138.25,181.85,1512.3
2013-08-28,1553.5,2301,5407.6,12168,112.28,117.5,95.57,138.55,183.67,1510.8
2013-08-29,1557.8,2313.6,5459.4,12259,112.56,117.8,95.89,138.67,181.5,1504.5
2013-08-30,1552.5,2287.6,5394.2,12159,112.47,117.86,95.89,138.61,179.58,1486.6
2013-09-02,1552.5,2322.8,5469.5,12360,112.47,117.27,95.25,138.43,179.58,1486.6
2013-09-03,1559.9,2311.1,5435.8,12742,111.75,116.81,94.85,138.27,181.06,1503.6
2013-09-04,1573.7,2315.3,5449.7,12842,111.28,116.94,95.03,138.23,178.88,1480.1
2013-09-05,1573.3,2322,5488.9,12751,110.59,115.82,93.72,138.22,180.78,1462
2013-09-06,1573.7,2348.8,5507,12615,111.13,116.88,94.5,138.09,184.38,1476.4
2013-09-09,1588.5,2348,5496.4,12953,111.55,116.81,94.37,138.52,182.7,1476.6
2013-09-10,1601.3,2392.4,5550.7,13118,111.13,115.92,93.61,138.77,179.15,1452.5
2013-09-11,1607.3,2397.5,5532.6,13136,111.58,116.29,93.83,138.8,179.43,1452.2
2013-09-12,1603.7,2400,5544.8,13044,111.61,116.97,94.53,138.84,181.16,1416.9
2013-09-13,1607,2406.7,5542.3,13099,111.73,117.18,94.8,138.82,180.51,1393.5
2013-09-16,1615.9,2427.8,5575.7,13099,112.16,117.69,95.18,138.82,177.81,1403.3
2013-09-17,1622.6,2426.1,5538.9,13063,112.33,117.26,94.51,138.89,175.52,1394.3
2013-09-18,1641.2,2436.2,5512.7,13200,113.77,116.91,93.92,138.95,179.64,1392.4
2013-09-19,1641,2457.3,5574,13429,113.39,117.75,94.93,139.27,177.26,1458.1
2013-09-20,1626.6,2459,5551.6,13429,113.48,117.51,94.64,139.1,175.4,1418.9
2013-09-23,1617.3,2438.7,5514.4,13429,113.64,117.97,94.96,139.1,173.46,1413.1
2013-09-24,1617.1,2453.9,5530.5,13429,114.13,118.73,95.88,139.35,172.69,1401.7
2013-09-25,1610.6,2456.4,5517.4,13319,114.47,119.13,96.35,139.39,171.9,1422.8
2013-09-26,1617.1,2452.2,5520.3,13566,114.28,119.06,96.46,139.26,172.52,1410
2013-09-27,1611.3,2449.7,5478.1,13484,114.53,119.64,96.84,139.38,172.25,1426
2013-09-30,1599.6,2426.1,5435,13227,114.58,119.69,96.81,139.36,171.35,1413.1
2013-10-01,1614.2,2458.1,5427.8,13273,114.31,119.45,96.84,139.47,170.86,1369.5
2013-10-02,1608,2450.5,5412.6,12980,114.58,119.51,96.96,139.59,174.31,1406.3
2013-10-03,1595.3,2437.1,5420.2,12935,114.77,119.42,97.08,139.73,172.99,1403
2013-10-04,1609.7,2457.3,5431.6,12843,114.38,119.15,96.7,139.6,173.88,1394.8
2013-10-07,1593.4,2451.4,5412.6,12679,114.48,119.5,97,139.67,172.52,1411
2013-10-08,1576.9,2441.3,5363.1,12743,114.45,119.41,96.94,139.63,173.29,1410.5
2013-10-09,1575.3,2436.2,5326.3,12871,114.45,119.43,97.14,139.62,170.14,1392
2013-10-10,1609.9,2491,5409.6,12990,114.17,118.84,96.54,139.63,172.49,1381
2013-10-11,1623.3,2496,5458.6,13182,114.3,118.98,96.69,139.62,170.83,1350.4
2013-10-14,1628.3,2497.7,5474.7,13182,114.11,118.94,96.49,139.62,171.48,1359.4
2013-10-15,1616.6,2523,5511.5,13227,114.05,118.43,95.93,139.49,169.47,1355.8
2013-10-16,1636.9,2533.1,5525.4,13237,114.45,118.1,95.53,139.7,171.28,1365.5
2013-10-17,1650.7,2530.6,5531.3,13346,115.14,118.87,96.37,139.82,168.57,1408.8
2013-10-18,1659.1,2544.9,5573.6,13346,115.08,119.24,96.75,140,168.98,1399.8
2013-10-21,1660.8,2545.8,5599.4,13456,114.94,119.1,96.51,139.96,166.59,1401.1
2013-10-22,1671.5,2557.6,5634.9,13456,115.69,119.73,97.43,140.03,164.28,1429.7
2013-10-23,1664.1,2533.1,5612.5,13200,115.84,120.05,97.77,140.15,161.87,1420.5
2013-10-24,1670.6,2552.5,5655.2,13246,115.59,120.06,97.51,140.1,162.29,1437.9
2013-10-25,1675.8,2550,5661.1,12916,115.8,120.25,97.75,140.07,163.53,1440.2
2013-10-28,1680.6,2540.7,5669.1,13145,115.75,120.34,97.76,140.07,164.91,1439.9
2013-10-29,1688.7,2563.4,5709.3,13118,115.91,120.46,97.93,140.16,164.11,1432.8
2013-10-30,1682,2555.9,5707.2,13301,115.7,121.04,98.45,140.36,161.72,1436.8
2013-10-31,1673,2577.8,5670.8,13127,115.55,121.19,97.75,140.31,161.07,1409.5
2013-11-01,1676.5,2564.3,5664,12980,114.97,121.04,97.38,140.31,158.11,1398.3
2013-11-04,1684.4,2571.9,5699.1,12980,115.17,121.08,97.51,140.31,158.13,1400
2013-11-05,1678.2,2550.8,5677.1,12990,114.75,120.35,96.65,140.21,156.04,1392.9
2013-11-06,1686.8,2569.3,5686,13127,115.11,120.34,96.64,140.09,158.43,1403.3
2013-11-07,1667.5,2560.9,5644.6,13035,115.33,121.02,97.05,140.33,157.43,1393.3
2013-11-08,1687.3,2551.7,5649.2,12889,114.3,120.21,96.17,140.33,158.1,1367.9
2013-11-11,1688.7,2569.3,5674.6,13063,114.22,120.2,95.9,140.29,159,1364.2
2013-11-12,1686.3,2554.2,5666.6,13310,114.09,119.89,95.97,140.19,155.49,1353.6
2013-11-13,1699.5,2540.7,5603.6,13355,114.55,120.52,96,140.14,156.89,1350.7
2013-11-14,1708.1,2570.2,5635.3,13557,115.03,120.89,96.42,140.26,156.69,1369.7
2013-11-15,1713.6,2572.7,5649.2,13877,114.95,120.82,96.55,139.9,156.82,1370.9
2013-11-18,1709,2595.5,5676.7,13886,115.23,121.04,96.76,140.01,155.48,1354.8
2013-11-19,1705.7,2568.5,5656.9,13859,114.92,120.6,96.7,140.2,155.83,1356.1
2013-11-20,1700.4,2566,5650.1,13813,114.55,120.63,96.61,140.15,155.76,1339.6
2013-11-21,1713.8,2565.1,5655.2,14106,114.55,120.17,95.7,140.01,158.4,1324.1
2013-11-22,1721,2572.7,5640.4,14115,114.77,120.14,95.95,140.01,157.41,1324.4
2013-11-25,1722.2,2587,5661.1,14279,114.88,120.51,96.22,139.95,156.16,1321.2
2013-11-26,1721.7,2581.2,5608.7,14197,115.28,120.89,96.59,140.19,155.48,1321.1
2013-11-27,1723.8,2596.3,5621.8,14160,114.97,120.82,96.42,140.32,153.19,1317.2
2013-11-28,1723.8,2604.7,5624.7,14362,114.97,120.84,96.58,140.33,153.19,1317.2
2013-11-29,1723.6,2599.7,5622.2,14398,114.86,120.9,96.37,140.34,153.89,1330.5
2013-12-02,1719.5,2593.8,5574,14353,114.34,120.32,95.54,140.27,155.71,1300.2
2013-12-03,1711.7,2543.2,5526.3,14389,114.58,120.44,95.85,140.08,159.4,1299
2013-12-04,1711.9,2521.3,5503.9,14151,114.09,119.47,95.06,140.1,161.32,1327.1
2013-12-05,1704.5,2490.1,5487.8,13868,113.84,118.9,94.9,140.06,161.62,1310.9
2013-12-06,1724.6,2512,5533.4,14005,113.7,119.12,95.11,139.73,162.07,1307.8
2013-12-09,1728.4,2520.5,5545.7,14307,113.83,119.1,94.91,139.91,161.55,1313.3
2013-12-10,1722.6,2497.7,5525.8,14252,114.36,119.18,95.24,139.9,163.5,1341.9
2013-12-11,1701.4,2482.6,5507.7,14188,114,119.31,95.32,140.02,161.72,1337.8
2013-12-12,1695.9,2465.7,5444.3,14060,113.73,119.11,94.98,140.02,161.82,1303.4
2013-12-13,1695.7,2462.3,5441.7,14151,113.75,119.26,95.04,139.73,160.33,1313.7
2013-12-16,1706.9,2507,5510.7,13914,113.72,119.26,95.23,139.74,161.72,1324.2
2013-12-17,1700,2483.4,5487.3,13978,114.03,119.3,95.24,139.96,161.22,1308.9
2013-12-18,1730.4,2505.3,5486.4,14252,113.78,119.15,94.83,140.01,162.2,1314.2
